anime_id,title,genre
20913,6♥Princess,"Magic, Music"
28851,Koe no Katachi,"Drama, School, Shounen"
4411,Mirai Robo Daltanias,"Space, Comedy, Mecha, Shounen"
5809,Kupu~!! Mamegoma!,Kids
2228,Honoo no Toukyuuji: Dodge Danpei,"Comedy, Sports"
6867,Halo Legends,"Action, Drama, Military, Sci-Fi"
2236,Toki wo Kakeru Shoujo,"Sci-Fi, Adventure, Drama, Romance"
11349,Soredemo Tsuma wo Aishiteru,Hentai
34831,Hanitarou Desu.,"Slice of Life, Comedy"
7691,Tokimeki Memorial 4 OVA,Harem
9314,Fractale,"Adventure, Fantasy, Sci-Fi"
22159,"Yami no Kioku, Yume no Inei",Dementia
10259,Da Yu Hai Tang,"Adventure, Drama, Romance, Supernatural"
184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space"
30916,The Five Killers,Action
25285,Seireitsukai no Blade Dance Specials,"Action, Supernatural, Ecchi, Fantasy, School"
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,"Action, Sci-Fi"
2156,Bakugan Battle Brawlers,"Action, Game, Fantasy"
9494,Soukyuu no Fafner: Arcadian Memory,"Action, Military, Sci-Fi, Drama, Mecha"
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,Comedy
37293,Wo Jia Da Shixiong Naozi You Keng,"Action, Adventure, Comedy, Historical, Martial Arts"
3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody"
2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic"
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen"
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music"
6385,Pokemon: Yadoking no Ichinichi,"Fantasy, Kids"
30652,Long Riders!,"Slice of Life, Comedy, Sports, Shounen"
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"Kids, Fantasy, Magic, Shoujo"
21755,Shin Tennis no Ouji-sama OVA vs. Genius 10,"Action, Comedy, Sports, Shounen"
33390,Zunda Horizon,
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi"
8178,Fujoshi no Hinkaku,Slice of Life
28827,Doubutsu Tonarigumi,"Kids, Comedy, Historical"
767,Burn Up!,"Action, Sci-Fi, Comedy, Police, Ecchi"
35011,Yankee Hamster,Comedy
36774,Star Wars: Saigo no Jedai - Tokubetsu Eizou,"Parody, Sci-Fi"
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,"Adventure, Fantasy"
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Slice of Life, Seinen"
34302,Precure Dream Stars! Movie,"Action, Comedy, Magic, Fantasy, Shoujo"
3885,Sugar Bunnies,Kids
2895,Kujiratori,Adventure
9599,Miyazaki Maya Daizukan,Hentai
34412,Hashiri Hajimeta bakari no Kimi ni,Music
37451,Boogiepop wa Warawanai,"Horror, Mystery, Psychological"
35247,Owarimonogatari 2nd Season,"Comedy, Mystery, Supernatural, Vampire"
1341,Violence Jack: Harlem Bomber-hen,"Action, Drama, Horror"
5973,Fight Ippatsu! Juuden-chan!!,"Ecchi, Comedy, Sci-Fi, Shounen"
35303,Furusato Meguri: Nippon no Mukashibanashi,"Historical, Kids, Supernatural"
769,Burn Up! W,"Sci-Fi, Comedy, Ecchi, Mecha, Shounen"
13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,"Sports, Mecha"
30960,Shou-chan Sora wo Tobu,"Horror, Sci-Fi"
37193,Ni ga Mushi Ojisan,"Kids, Music"
17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,"Drama, Historical, Military"
18365,Mazinger ZIP!,"Comedy, Mecha"
34765,Chein Kuro-Nikuru!!,"Comedy, Parody"
15043,Haitai Nanafa,"Comedy, Supernatural"
32608,Endride,"Adventure, Fantasy"
1508,Sci-fi Harry,"Drama, Horror, Sci-Fi"
35131,Luna-tan: 1-mannen no Himitsu,"Magic, Fantasy"
13161,Hagure Yuusha no Aesthetica,"Action, Super Power, Ecchi, Fantasy"
3861,Shaman King Specials,"Action, Comedy, Supernatural, Shounen"
18317,Dodani,"Drama, School, Shounen, Slice of Life"
23311,Garo: Honoo no Kokuin,"Action, Demons, Supernatural, Magic, Fantasy"
2372,Enbo,"Hentai, Drama"
35592,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,Hentai
1299,Flag,"Mecha, Military"
32878,ēlDLIVE,"Action, Sci-Fi, Space, Police"
2416,Grander Musashi RV,"Adventure, Sports"
33659,Fushigi na Somera-chan Special,"Slice of Life, Comedy, Magic"
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy
1434,Lupin III: Harimao no Zaihou wo Oe!!,"Action, Adventure, Mystery, Comedy, Seinen"
4926,Marco: Haha wo Tazunete Sanzenri,"Adventure, Drama"
5344,Time Bokan Series: Itadakiman,Mecha
16514,Batsu & Terry,"Comedy, Drama, School, Shounen, Sports"
5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama"
24237,Surprise 4 U.,Sports
36061,I&#039;m Coming,Music
9829,Yonimo Osoroshii Nihon Mukashibanashi,"Dementia, Horror, Psychological"
3969,Kagaku Kyuujo-tai TechnoVoyager,"Action, Adventure, Mecha, Sci-Fi, Space"
37569,Tenrou: Sirius the Jaeger,"Action, Historical, Horror, Supernatural, Vampire"
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,"Adventure, Comedy, Fantasy, Magic"
3963,Turn A Gundam I Movie: Earth Light,"Action, Drama, Mecha, Military, Sci-Fi, Space"
33237,Romangeun Eobsda,Drama
1268,Aquarian Age: Saga II - Don&#039;t Forget Me...,"Action, Super Power, Drama"
21097,Oni Chichi: Rebuild,Hentai
36181,Christmas Morgue,Music
22457,Hello Kitty no Fushigi na Mizuumi,"Fantasy, Kids"
12959,Ojousama☆Yomeiri Kousou!,Hentai
8336,Hanakappa,"Comedy, Kids"
36644,Shaonian Jinyiwei,"Adventure, Mystery, Historical, Romance, Martial Arts, Shounen"
1421,Lupin III: Hemingway Paper no Nazo,"Action, Adventure, Mystery, Comedy, Seinen"
26017,Backkom Specials,"Super Power, Comedy, Kids"
34823,Souryo to Majiwaru Shikiyoku no Yoru ni...,"Drama, Romance, Ecchi"
24745,Yobai Suru Shichinin no Harame,"Harem, Hentai"
29833,Mochi Mochi no Ki,Kids
2487,Kyouryuu Boukenki Jura Tripper,"Sci-Fi, Adventure, Drama, Fantasy"
6399,Higashi no Eden: Falling Down,Music
36791,Ling Yu: Di San Ji,Fantasy
21553,Asobo Toy-chan,Kids
36409,Yodel no Onna,"Music, Comedy"
25647,Sabage-bu! Specials,"Action, Military, Comedy, Shoujo"
5622,The Chocolate Panic Picture Show,"Dementia, Psychological"
123,Fushigi Yuugi,"Adventure, Fantasy, Magic, Martial Arts, Comedy, Romance, Historical, Drama, Shoujo"
27961,Science Anime: Choudendou Monogatari,"Historical, Kids"
19993,Kaminari Boy Pikkaribee★,"Adventure, Comedy, Kids"
516,Keroro Gunsou,"Comedy, Mecha, Parody, Sci-Fi, Shounen"
5296,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,"Action, Supernatural, School, Horror, Shounen"
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy, Police"
35210,Kuroi Hitomi,"Demons, Supernatural, Fantasy"
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen"
10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Supernatural, Shounen"
36250,Baka to Test to Shoukanjuu Mini Anime,"Comedy, School, Super Power"
1344,Eightman After,"Action, Drama, Sci-Fi"
3478,Mrs. Junkie,Hentai
653,Galaxy Angel 3,"Comedy, Sci-Fi"
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Super Power, Drama, Magic"
37369,Neko Neko Nihonshi 3rd Season,"Historical, Kids, Parody"
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen"
18695,Toriko no Chigiri,Hentai
18375,Kaitou Reinya Pilot,Comedy
30251,Venus Project: Climax,"Action, Music"
36464,Oshushi Da yo,"Comedy, Slice of Life"
389,Karas,"Action, Sci-Fi, Super Power, Fantasy"
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi"
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"Action, Fantasy, Game, Shounen"
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural"
3288,Gundam Evolve,"Action, Military, Space, Mecha"
12893,Danshi Koukousei no Nichijou Specials,"Comedy, School, Shounen, Slice of Life"
29255,Ghost in the Shell Arise Episode: [.jp],Action
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,"Comedy, Ecchi"
171,Strange Dawn,"Adventure, Drama, Fantasy"
34161,Overlord Movie 1: Fushisha no Ou,"Action, Game, Supernatural, Magic, Fantasy"
9561,Shokupan Mimi,Comedy
23079,Glasslip,"Romance, Slice of Life, Supernatural"
32764,Sun Set Sun,Music
33206,Kobayashi-san Chi no Maid Dragon,"Slice of Life, Comedy, Fantasy"
25241,Akame ga Kill! Theater,Comedy
4447,Detective Conan Movie 12: Full Score of Fear,"Adventure, Police, Comedy, Mystery, Shounen"
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Parody, Adventure, Fantasy, Magic, Comedy, Romance, School, Shoujo"
32534,Xiyouji zhi Dasheng Guilai,"Adventure, Historical, Supernatural, Martial Arts, Fantasy"
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy
27721,Kasumin,"Fantasy, Kids"
6062,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen"
29323,"Oyaji no, Imo no Kamisama.",Slice of Life
37071,Hoshizora no Orgel,"Kids, Music, Space"
3274,Kinnikuman: Ooabare! Seigi Choujin,"Action, Comedy, Sports, Shounen"
157,Mahou Sensei Negima!,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural"
1643,Sailor Victory,"Action, Comedy, Mecha, Sci-Fi"
3667,Strike Witches,"Action, Military, Sci-Fi, Magic, Ecchi"
7627,Mitsudomoe,"Comedy, School, Slice of Life"
30307,Monster Musume no Iru Nichijou,"Harem, Comedy, Romance, Ecchi, Fantasy, Seinen"
5886,Kujira no Josephina,"Adventure, Fantasy"
31639,Mr. Shape: High Touch Taisou,"Kids, Music"
32901,Eromanga-sensei,"Comedy, Drama, Romance, Ecchi"
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Hentai, Romance"
3838,Himitsu no Akko-chan 2,"Magic, School, Shoujo"
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical"
16730,Ojamanga Yamada-kun (Movie),"Slice of Life, Comedy"
33782,Life!,"Slice of Life, Comedy"
33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo"
4763,Tsuma Shibori,"Hentai, Romance"
21967,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,"Comedy, Fantasy, Kids"
4057,Inyouchuu Shoku: Ryoushokutou Taimaroku,"Hentai, Demons, Fantasy"
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Magic, Supernatural, Sci-Fi"
29547,Sanrio Christmas Fantasia,"Kids, Magic, Fantasy"
6202,Daisetsusan no Yuusha Kibaou,"Adventure, Drama"
22507,Initial D Final Stage,"Cars, Seinen, Sports"
10735,Planetes Picture Drama,"Comedy, Sci-Fi, Space"
2316,Akakichi no Eleven,Sports
2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Parody, Mecha"
11077,Hellsing: The Dawn,"Action, Horror, Supernatural, Vampire, Seinen"
2751,Miyori no Mori,"Slice of Life, Fantasy, Drama"
6468,Tensai Bakabon,"Slice of Life, Comedy"
29491,Kappa no Suribachi,"Kids, Fantasy"
1785,Little Monica Monogatari,Hentai
11829,Manga Mitokoumon,Historical
28483,Ijime wa Zettai Warui!,"Slice of Life, School, Drama"
36714,Hashire! Osomatsu-san,"Comedy, Parody"
33184,Battle Girl High School,"Action, Sci-Fi, School"
8689,Born by Myself,"Dementia, Psychological"
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power"
31834,Mormorando,
30503,Noragami Aragoto,"Action, Adventure, Comedy, Supernatural, Shounen"
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police"
10076,Kämpfer für die Liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power"
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai
11411,Hell Target,"Space, Horror, Sci-Fi"
789,Shinigami no Ballad.,"Drama, Fantasy, Psychological, Supernatural"
5165,Macross 25th Anniversary: All That VF Macross F Version,"Action, Sci-Fi, Mecha"
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo"
1436,Lupin III: Twilight Gemini no Himitsu,"Action, Adventure, Comedy, Shounen"
3671,"Genesis Climber Mospeada: Love, Live, Alive","Action, Mecha, Music"
34455,Princess Connect!,Fantasy
21373,Freezing Vibration Specials,"Action, Ecchi, Comedy"
29661,Karma,Dementia
10334,Rurouni Kenshin Recap,"Action, Adventure, Comedy, Historical, Romance, Samurai"
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,"Parody, Adventure, Fantasy, Comedy, Mecha"
2956,Shin-ban Megami Tantei Vinus File,Hentai
35263,Escape from Tsuki no Uragawa Zoo,"Drama, Fantasy, Music"
2293,Kyoushoku Soukou Guyver,"Action, Sci-Fi, Horror, Super Power"
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy"
2432,Discipline,"Hentai, School"
2556,Jungle Taitei (1989),"Adventure, Drama"
34185,Fushou Shita Senro to Tsuki,Kids
2011,Taiho Shichau zo Special,"Action, Comedy, Police, Shounen"
32253,Ama Gli Animali,Kids
32836,Senki Zesshou Symphogear AXZ,"Action, Music, Sci-Fi"
36560,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA,"Comedy, Ecchi, Romance, School"
1287,Odin: Koushi Hansen Starlight,"Action, Sci-Fi, Adventure, Space, Drama"
35920,Hello Jadoo,Slice of Life
2351,Pigeon Blood,Hentai
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi"
36369,Ginga Eiyuu Densetsu: Die Neue These Seiran 1,"Action, Military, Sci-Fi, Space, Drama"
36992,Tomie,"Drama, Horror, Josei, Supernatural"
3624,Seimei no Kagaku: Micro Patrol,Adventure
21599,Fight Ippatsu! Juuden-chan!! OVA,"Sci-Fi, Comedy, Ecchi"
21573,Senki Zesshou Symphogear GX,"Action, Music, Sci-Fi"
37668,Medama Oyaji no April Fools&#039;,"Demons, Parody"
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,"Fantasy, Kids"
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi"
36372,Hiromi,"Music, Kids"
8701,Apartment!,"Slice of Life, Comedy"
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,"Drama, Fantasy, Magic, Slice of Life"
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen"
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen"
5547,Kateikyoushi Bishounen Kari,Hentai
31966,Sword Gai,"Action, Seinen, Supernatural"
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller"
713,Air Movie,"Drama, Romance, Supernatural"
4091,Kagami no Genon,Slice of Life
398,Seikai no Senki III,"Action, Military, Romance, Sci-Fi, Space"
741,Sensitive Pornograph,"Comedy, Drama, Hentai, Romance, Yaoi"
30370,Akatsuki no Yona OVA,"Action, Comedy, Fantasy, Shoujo"
35204,The King of Fighters: Destiny,"Action, Adventure, Martial Arts, Romance, Drama"
18897,Nisekoi,"Harem, Comedy, Romance, School, Shounen"
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen"
4350,Megami Kyouju,"Hentai, Horror, Military, Sci-Fi, Supernatural"
25139,Oh! My Konbu,"Comedy, Slice of Life, Shounen"
1108,Senkaiden Houshin Engi,"Magic, Adventure, Fantasy, Supernatural, Historical, Shounen"
28897,Ganso Banana no Tamashii,"Music, Kids"
8310,Magic Kaito,"Adventure, Comedy, Romance, Shounen"
32245,Kuromukuro,"Action, Sci-Fi, Mecha"
22175,The Harmonic Gleam Vibration,Dementia
33783,Godzilla: Kaijuu Wakusei,"Action, Adventure, Sci-Fi"
1182,Shamanic Princess,"Action, Fantasy, Magic, Romance"
31339,Drifters,"Action, Adventure, Comedy, Historical, Samurai, Fantasy, Seinen"
3764,Chouon Senshi Borgman 2: Shin Seiki 2058,"Action, Demons, Sci-Fi, Shounen"
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,Hentai
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance"
32989,King of Prism by Pretty Rhythm Short Anime,"Music, Comedy, Fantasy"
3422,Donburi Kazoku,Hentai
5606,Ryoujoku Joshi Gakuen,Hentai
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure"
29099,Washimo 2nd Season,"Sci-Fi, Slice of Life, Comedy, Kids, School"
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai"
6686,Chinetsu Karte: The Devilish Cherry,Hentai
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural"
3954,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,"Comedy, School"
2640,Doraemon: It&#039;s Summer!,"Kids, Adventure, Fantasy, Comedy, Shounen"
36800,Amanchu! Advance,"Comedy, School, Shounen, Slice of Life"
18085,Hello Kitty no Hakuchou no Ouji,"Kids, Fantasy"
18521,GUNbare! Game Tengoku 2 the Movie,"Action, Adventure, Comedy"
28607,Hetalia: The World Twinkle,"Comedy, Historical, Parody"
1940,Outlanders,"Sci-Fi, Adventure, Comedy, Ecchi, Shounen"
15535,Yumekuri,"Seinen, Slice of Life"
36170,Wonderland to Hitsuji no Uta,Music
31299,Tao Hua Yuan Ji,"Fantasy, Historical"
36399,Yumehito: Yumejin,Music
35648,BraFro x Taka no Tsume: Brave Funding Prologue,Parody
37221,Release the Spyce,"Action, School"
967,Hokuto no Ken,"Action, Sci-Fi, Drama, Martial Arts, Shounen"
10933,R-15 OVA,"Adventure, Comedy, Ecchi, Harem, Parody, Romance"
35020,Sekai Jinken Sengen,Drama
30196,Tsubasa to Hotaru (2015),"Romance, School, Shoujo"
29129,Ookami Shoujo to Kuro Ouji Recap,"Comedy, Romance, School, Shoujo"
36302,Candy no Yume,"Music, Kids"
2117,Shin Captain Tsubasa,"Action, Shounen, Sports"
18815,Oh! Super Milk-chan Special,"Action, Sci-Fi, Comedy, Parody"
9433,A-jang.com,Fantasy
33654,Hitorijime My Hero,"Drama, Romance, School, Shounen Ai, Slice of Life"
5883,Examurai Sengoku,"Action, Sci-Fi, Martial Arts, Samurai"
36543,GJ8man: Dai 1-bu - Soushuuhen,"Comedy, Parody, Super Power"
9906,Sue Cat,"Adventure, Music, Shoujo"
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","Comedy, Drama, Romance, Sci-Fi, Slice of Life"
22985,Hipira-kun Special,"Comedy, Fantasy, Kids, Supernatural, Vampire"
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi"
33352,Violet Evergarden,"Slice of Life, Drama, Fantasy"
11545,Happyakuyachou Hyouri Kewaishi,"Historical, Drama"
12823,Shakugan no Shana III (Final) Specials,"Comedy, Parody"
14527,Medaka Box Abnormal,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power"
25891,Stitch to Suna no Wakusei,"Adventure, Comedy, Kids, Sci-Fi"
165,RahXephon,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi"
13727,Rinne no Lagrange: Kamogawa Days,"Slice of Life, Comedy, School, Sci-Fi"
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi"
10989,Stray Sheep: Poe no Chicchana Daibouken,"Comedy, Kids"
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Harem, Romance, School, Drama"
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen"
31163,Dimension W,"Action, Sci-Fi, Seinen"
32695,Match Shoujo,
3064,Kizuoibito,"Action, Adventure, Seinen, Thriller"
32998,91 Days,"Action, Drama, Historical"
8487,Onigamiden,"Action, Demons, Supernatural"
19917,Nijuushi no Hitomi,"Drama, Historical"
34227,Bell to Kaijuu Ouji,"Historical, Kids, Fantasy"
8520,Biriken,"Kids, Comedy"
34717,Warau Tsuki,Kids
7471,Detective Conan Movie 09: Promo Special,"Adventure, Police, Comedy, Mystery, Shounen"
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
1271,Kyoukasho ni Nai!,"Comedy, Romance, Ecchi, School"
34980,Fin-tan,Comedy
36996,Jian Wangchao,"Action, Historical"
12341,Trip Trek,"Adventure, Fantasy, Comedy"
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,"Action, Adventure, Mecha, Sci-Fi"
34088,Chiruran: Nibun no Ichi,"Action, Comedy, Historical"
4618,RideBack,"Action, Drama, Mecha, School, Sci-Fi"
37181,Guomin Laogong Dai Huijia 3rd Season,"Drama, Romance"
20533,Z/X: Ignition,"Game, Sci-Fi, Adventure, Fantasy"
29537,Hello Kitty no Okaze wo Hiita Santa-san,"Kids, Fantasy"
2086,NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Fantasy, Comedy, Shounen"
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen"
7530,Hana to Chou,Fantasy
5315,Ero Manga Mitai na Koi Shiyo,Hentai
2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,"Action, Mecha"
31534,Larva,Comedy
10039,Chinpui Specials,Comedy
37146,Complex x Complex,School
8730,Metropolitan Museum,"Music, Kids, Fantasy"
2530,G-Taste,"Hentai, Yuri"
35270,Perestroika,Comedy
4015,School Rumble San Gakki,"Comedy, Romance, School, Shounen"
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen"
34910,Heya (Music),Music
34936,Sword of Phantasia,"Fantasy, Game"
18943,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,"Adventure, Comedy, Fantasy, Kids, Magic"
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen"
22583,Uchuu Kyoudai: Number Zero,"Sci-Fi, Slice of Life, Space, Comedy, Seinen"
36106,Shingeki no Kyojin: Lost Girls,"Action, Drama, Fantasy, Horror, Supernatural"
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Harem, Music, Comedy, Romance, School, Shoujo"
5172,Love Selection The Animation,Hentai
34009,To Be Hero,Comedy
12919,Yoru no Hi,Psychological
7875,Kanokon: Manatsu no Dai Shanikusai Specials,Ecchi
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space"
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,"Slice of Life, Fantasy, Comedy"
